name,artist,release_year,id,genre
Neighbors,J. Cole,2016,0utlOiJy2weVl9WTkcEWHy,hip-hop
No Heart,"21 Savage, Metro Boomin",2016,4gmmRb6bZJffOOiww1JGTO,arabic
The Night We Met,Lord Huron,2015,3hRV0jL3vUpRrcy398teAU,pop
Sorry,Justin Bieber,2015,09CtPGIpYB4BrO8qb1RGsF,pop
Borro Cassette,Maluma,2015,6DUdDIRgLqCGq1DwkNWQTN,latin
Stitches,Shawn Mendes,2015,5jsw9uXEGuKyJzs0boZ1bT,pop
Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",2015,7vFoFDWqTX0mHzLfrF1Cfy,electronic
Ride,Twenty One Pilots,2015,2Z8WuEywRWYTKe1NybPQEW,rock
What Do You Mean?,Justin Bieber,2015,4B0JvthVoAAuygILe3n4Bs,pop
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",2015,2YlZnw2ikdb837oKMKjBkW,pop
Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",2015,5tf1VVWniHgryyumXyJM7w,"electronic, pop"
Waiting For Love,Avicii,2015,2P4OICZRVAQcYAV2JReRfj,"electronic, pop"
Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",2015,2YWjW3wwQIBLNhxWKBQd16,pop
Est-ce que tu m'aimes ? - Pilule bleue,GIMS,2015,3a9TMd2Yrza6HXqqlfMtfy,electronic
Runaway (U & I),Galantis,2015,46lFttIf5hnUZMGvjK0Wxo,electronic
Sleeping on the Blacktop,Colter Wall,2015,6fhgO6p9DsTyHqPctyzDkV,folk
Dark Beach,Pastel Ghost,2015,7fqjWHXf330QwnfaAWB2Dr,electronic
Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton",2015,63CSozvYUEudPp12679UVF,pop
King,Olly Alexander (Years & Years),2015,3AeicLnm55RqcXGBKYQolM,"electronic, pop"
Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",2015,2gAGWaK4wvt2xrFUlR4mK8,hip-hop
Weekend (feat. Miguel),"Mac Miller, Miguel",2015,6GnhWMhgJb7uyiiPEiEkDA,hip-hop
Maria I'm Drunk (feat. Justin Bieber & Young Thug),"Travis Scott, Justin Bieber, Young Thug",2015,6Yqmv7XJLCrQEauMbPGZSw,hip-hop
Roses,"The Chainsmokers, ROZES",2015,3vv9phIu6Y1vX3jcqaGz5Z,electronic
idfc,blackbear,2015,3SErMoIKdRELto2OspGs5L,ambient
Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",2015,3hkC9EHFZNQPXrtl8WPHnX,indian
Heroes (we could be),"Alesso, Tove Lo",2015,3zU9rdflI65tK4dkkNSp77,"electronic, pop"
Rise Up,Andra Day,2015,0tV8pOpiNsKqUys0ilUcXz,pop
The Devil Wears a Suit and Tie,Colter Wall,2015,43UV5Uk0ntzH6MP8Rx1RKh,folk
Chandelier,Sia,2015,2s1sdSqGcKxpPr5lCl7jAV,pop
Iris,Pastel Ghost,2015,4t9vB7wIKWE5jIhjcztmmd,electronic
Night Changes,One Direction,2014,5O2P9iiztwhomNh8xkR9lJ,pop
Photograph,Ed Sheeran,2014,1HNkqx9Ahdgi1Ixy2xkKkL,pop
Maps,Maroon 5,2014,4gbVRS8gloEluzf0GzDOFc,pop
Shut Up and Dance,WALK THE MOON,2014,4kbj5MwxO1bq9wjT5g9HaA,pop
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",2014,7MmG8p0F9N3C4AXdK6o6Eb,"electronic, pop"
Santa Tell Me,Ariana Grande,2014,0lizgQ7Qw35od7CYaoMBZb,pop
The Nights,Avicii,2014,0ct6r3EGTcMLPtrXHDvVjc,"electronic, pop"
Time of Our Lives,"Pitbull, Ne-Yo",2014,2bJvI42r8EF3wxjOuDav4r,pop
Summer,Calvin Harris,2014,6YUTL4dYpB9xZO5qExPf05,"electronic, pop"
Take Me To Church,Hozier,2014,3dYD57lRAUcMHufyqn9GcI,ambient
Thinking out Loud,Ed Sheeran,2014,34gCuhDGsG4bRPIf9bb02f,pop
Riptide,Vance Joy,2014,2uXlHCUbq9OMUwx3hrk06o,"electronic, folk, pop"
Brooklyn Baby,Lana Del Rey,2014,1NZs6n6hl8UuMaX0UC0YTz,ambient
Blame (feat. John Newman),"Calvin Harris, John Newman",2014,07nH4ifBxUB4lZcsf44Brn,"electronic, pop"
Shake It Off,Taylor Swift,2014,0cqRj7pUJDkTCEsJkx8snD,pop
Sugar,Maroon 5,2014,2iuZJX9X9P0GKaE93xcPjk,pop
Best Day Of My Life,American Authors,2014,5Hroj5K7vLpIG4FNCRIjbP,pop
Dernière danse,Indila,2014,65uoaqX5qcjXZRheAj1qQT,electronic
Work Song,Hozier,2014,5TgEJ62DOzBpGxZ7WRsrqb,"ambient, folk"
Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",2014,4J7CKHCF3mdL4diUsmW8lq,"electronic, pop"
Break Free,"Ariana Grande, Zedd",2014,12KUFSHFgT0XCoiSlvdQi4,pop
Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",2014,6WkJ2OK163XXS2oARUC9JM,electronic
Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",2014,1HFfMOxCAT4GAwaPfCdmUs,electronic
Love Story,Indila,2014,6nGeLlakfzlBcFdZXteDq7,electronic
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",2014,285HeuLxsngjFn4GGegGNm,electronic
Love Yourz,J. Cole,2014,2e3Ea0o24lReQFR4FA7yXH,hip-hop
Ay Vamos,J Balvin,2014,6Ges5C2IE738iJh4HyQizQ,latin
Like Real People Do,Hozier,2014,57V4uc2b2diZ4RPHXWecb9,ambient
Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",2014,61dCUoMCg28qEBzrW6htYM,electronic
Counting Stars,OneRepublic,2014,6sy3LkhNFjJWlaeSMNwQ62,pop
Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",2014,6jG2YzhxptolDzLHTGLt7S,blues
I'm an Albatraoz,"AronChupa, Little Sis Nora",2014,5MhsZlmKJG6X5kTHkdwC4B,electronic
My Demons,STARSET,2014,3Xfg7AegXaDLoD5GOUMf2e,rock
Cherry Wine - Live,Hozier,2014,1C042FLYy7rP3MfnkOcnha,ambient
Resonance,Home,2014,4E1Zf6j2VSoRPiVBnUCjat,electronic
I Wanna Be Yours,Arctic Monkeys,2013,5XeFesFbtLpXzIVDNQP22n,pop
Sweater Weather,The Neighbourhood,2013,2QjOHCTQ1Jl3zawyYOpxh6,pop
Another Love,Tom Odell,2013,3JvKfv6T31zO0ini8iNItO,pop
Story of My Life,One Direction,2013,4nVBt6MZDDP6tRVdQTgxJg,pop
Do I Wanna Know?,Arctic Monkeys,2013,5FVd6KXrgO9B3JPmC8OPst,rock
All of Me,John Legend,2013,3U4isOIWM3VvDubwSI3y7a,pop
Break from Toronto,PARTYNEXTDOOR,2013,5fEB6ZmVkg63GZg9qO86jh,hip-hop
Wake Me Up,Avicii,2013,0nrRP2bk19rLc0orkWPQk2,pop
Young And Beautiful,Lana Del Rey,2013,2nMeu6UenVvwUktBCpLMK9,ambient
Latch,"Disclosure, Sam Smith",2013,51ODNNDZm21HU7wI7cccRr,pop
Still into You,Paramore,2013,1yjY7rpaAQvKwpdUliHx0d,punk
Wrecking Ball,Miley Cyrus,2013,2vwlzO0Qp8kfEtzTsCXfyE,pop
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",2013,2Foc5Q5nqNiosCNqttzHof,"electronic, pop"
Royals,Lorde,2013,2dLLR6qlu5UJ5gk0dKz0h3,pop
Scream & Shout,"will.i.am, Britney Spears",2013,2iJuuzV8P9Yz0VSurttIV5,electronic
Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",2013,1BncfTJAWxrsxyT9culBrj,classical
Hail to the King,Avenged Sevenfold,2013,5anCkDvJ17aznvK5TED5uo,metal
Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar",2013,5nkUIVKqOqdpB6ApKgEMkv,r&b
Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",2013,2cGxRwrMyEAp8dEbuZaVv6,rock
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",2013,0n4bITAu0Y0nigrz3MFJMb,pop
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",2013,6PUIzlqotEmPuBfjbwYWOB,"electronic, pop"
Ain't It Fun,Paramore,2013,1j8z4TTjJ1YOdoFEDwJTQa,punk
I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",2013,2U8NXPTXZWG2O0ye2sYRiH,electronic
Formidable,Stromae,2013,2AMysGXOe0zzZJMtH3Nizb,electronic
Papaoutai,Stromae,2013,34dx8DACTJsc3rsJdaEIQw,electronic
This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",2013,5GjnIpUlLGEIYk052ISOw9,electronic
You & Me - Flume Remix,"Disclosure, Eliza Doolittle, Flume",2013,3W2ZcrRsInZbjWylOi6KhZ,electronic
6:00 AM,"J Balvin, Farruko",2013,3uvypVUsiIr1B0BccIcsEh,latin
Tous les mêmes,Stromae,2013,6M4nkEPZMj58acftDRTuKL,electronic
Locked out of Heaven,Bruno Mars,2012,3w3y8KPTfNeOKPiqUTakBh,pop
When I Was Your Man,Bruno Mars,2012,0nJW01T7XtvILxQgC5J7Wh,pop
Skyfall,Adele,2012,6VObnIkLVruX4UVyxWhlqm,pop
Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",2012,1mKXFLRA179hdOWQBwUk9e,pop
Timber,"Pitbull, Kesha",2012,3cHyrEgdyYRjgJKSOiOtcS,"electronic, pop"
Call Me Maybe,Carly Rae Jepsen,2012,20I6sIOMTCkB6w7ryavxtO,pop
Titanium (feat. Sia),"David Guetta, Sia",2012,0TDLuuLlV54CkRRUOahJb4,"electronic, pop"
Try,P!nk,2012,1jF7IL57ayN4Ity3jQqGu0,pop
Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",2012,2V65y3PX4DkRhy1djlxd9p,pop
Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",2012,0Hf4aIJpsN4Os2f0y0VqWl,pop
Love Sosa,Chief Keef,2012,01Lr5YepbgjXAWR9iOEyH1,hip-hop
Wild Ones (feat. Sia),"Flo Rida, Sia",2012,1NpW5kyvO4XrNJ3rnfcNy3,"electronic, pop"
BURN IT DOWN,Linkin Park,2012,7oVEtyuv9NBmnytsCIsY5I,rock
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",2012,3bidbhpOYeV4knp8AIu8Xn,pop
Good Feeling,Flo Rida,2012,2LEF1A8DOZ9wRYikWgVlZ8,pop
Starships,Nicki Minaj,2012,2EBCVPNAG46nbgs6jXPGvv,pop
Good Time,"Owl City, Carly Rae Jepsen",2012,1kPpge9JDLpcj15qgrPbYX,pop
King For A Day,"Pierce The Veil, Kellin Quinn",2012,1IT0WQk5J8NsaeII8ktdlZ,punk
CASTLE OF GLASS,Linkin Park,2012,1r1fPuhj9H4VdXr7OK6FL5,rock
Girl on Fire,Alicia Keys,2012,4esOae7i4rqTbAu9o5Pxco,pop
Stubborn Love,The Lumineers,2012,4wG82w1L31yQhgGiWt6gIb,folk
Wide Awake,Katy Perry,2012,5JLv62qFIS1DR3zGEcApRt,pop
Clarity,"Zedd, Foxes",2012,60wwxj6Dd9NJlirf84wr2c,electronic
Demons,Imagine Dragons,2012,3LlAyCYU26dvFZBDUIMb7a,pop
Gangnam Style (강남스타일),PSY,2012,03UrZgTINDqvnUMbbIMhql,pop
Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,"Bingo Players, Far East Movement",2012,3wLPRjw2XQpmowqXUXb3UF,pop
Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",2012,7ks6AZmFcm3Y6PGGxGSmlB,pop
Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",2012,5YPMEOJ58kfl56VHxTgwx3,electronic
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",2012,7a86XRg84qjasly9f6bPSD,pop
Part Of Me,Katy Perry,2012,6yARPLK0PV4heEyh7pVMGz,pop
Adorn,Miguel,2012,5hJFhO9dvhJoDvUZZ9iWSw,r&b
Breezeblocks,alt-J,2012,3n69hLUdIsSa1WlRmjMZlW,rock
Bulls In The Bronx,Pierce The Veil,2012,23UoI3jlFiWdo5jadUYo69,punk
Righteous Minds,Joey Bada$$,2012,7dFGkZbmm6cVlI28bfMaWE,hip-hop
Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",2011,4QNpBfC0zvjKqPJcyqBy9W,"electronic, pop"
Paradise,Coldplay,2011,6nek1Nin9q48AVZcWs9e9D,pop
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",2011,0qOnSQQF0yzuPWsXrQ9paz,pop
On The Floor,"Jennifer Lopez, Pitbull",2011,3C0nOe05EIt1390bVABLyN,"electronic, pop"
International Love (feat. Chris Brown),"Pitbull, Chris Brown",2011,62zFEHfAYl5kdHYOivj4BC,pop
Levels - Radio Edit,Avicii,2011,5UqCQaDshqbIk3pkhy4Pjg,pop
Glad You Came,The Wanted,2011,5yDL13y5giogKs2fSNf7sj,pop
We Found Love,"Rihanna, Calvin Harris",2011,0U10zFw4GlBacOy9VDGfGL,"electronic, pop"
Mirror,"Lil Wayne, Bruno Mars",2011,5hUYsaOyMY32yjRXeuQwGj,blues
Somebody That I Used To Know,"Gotye, Kimbra",2011,4wCmqSrbyCgxEXROQE6vtV,pop
Chammak Challo,"Akon, Hamsika Iyer",2011,0EH7sgeiFqDa3eS7ieW2zs,indian
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",2011,7mitXLIMCflkhZiD34uEQI,"electronic, pop"
Born This Way,Lady Gaga,2011,30XU4suKzCeoCK9YFzdufg,pop
What the Hell,Avril Lavigne,2011,2z4U9d5OAA4YLNXoCgioxo,punk
jar of hearts,Christina Perri,2011,0HZhYMZOcUzZKSFwPOti6m,pop
Just the Way You Are,Bruno Mars,2010,7BqBn9nzAq8spo5e7cZ0dJ,pop
Sure Thing,Miguel,2010,0JXXNGljqupsJaZsgSbMZV,"pop, r&b"
Je te laisserai des mots,Patrick Watson,2010,44A0o4jA8F2ZF03Zacwlwx,folk
Love The Way You Lie,"Eminem, Rihanna",2010,15JINEqzVMv3SvJTAXAKED,blues
TiK ToK,Kesha,2010,0HPD5WQqrq7wPWR7P7Dw1i,pop
Baby,"Justin Bieber, Ludacris",2010,6epn3r7S14KUqlReYr77hA,blues
DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",2010,4356Typ82hUiFAynbLYbPn,pop
Girl With The Tattoo Enter.lewd,Miguel,2010,1eUGmzzvahJjOSWgDHuRlv,r&b
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",2010,7pYfyrMNPn3wtoCyqcTVoI,pop
Marry You,Bruno Mars,2010,6SKwQghsR8AISlxhcwyA9R,pop
Mientes,Camila,2010,5EhzE6HJaCcLFrf5rPqvpk,rock
Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",2010,6ebkx7Q5tTxrCxKq4GYj0Y,"electronic, pop"
Devil In A New Dress,"Kanye West, Rick Ross",2010,1UGD3lW3tDmgZfAVDh6w7r,hip-hop
Hey Daddy (Daddy's Home),USHER,2010,030OCtLMrljNhp8OWHBWW3,r&b
Alors on danse - Radio Edit,Stromae,2010,2GYHyAoLWpkxLVa4oYTVko,"electronic, pop"
Nightcall,Kavinsky,2010,0U0ldCRmgCqhVvD6ksG63j,electronic
Teenage Dream,Katy Perry,2010,5jzKL4BDMClWqRguW5qZvh,pop
Dynamite,Taio Cruz,2010,2CEgGE6aESpnmtfiZwYlbV,"electronic, pop"
Time,Hans Zimmer,2010,6ZFbXIJkuI1dVNWvzJzown,classical
Nightmare,Avenged Sevenfold,2010,4UEo1b0wWrtHMC8bVqPiH8,metal
Muerte En Hawaii,Calle 13,2010,3kNVYo6BJE9AENxzokM9YC,world
Je veux,Zaz,2010,734dz1YaFITwawPpM25fSt,electronic
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,2010,5BB0Jzw60KyfSTyjJqtely,punk
No Love,"Eminem, Lil Wayne",2010,7bHT9osSq1rwT2yaImzqCi,blues
